37 133 29216 121 376 133 28136 121 376 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c04.avi
38 161 32632 48 160 161 31392 48 160 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c05.avi
39 170 44680 524 1559 170 41704 523 1559 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c01.avi
40 194 63296 1338 4171 194 58624 1339 4171 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c02.avi
41 233 86136 1560 4855 233 78720 1562 4855 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c03.avi
42 188 49992 798 2319 188 47056 797 2319 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c04.avi
43 260 84880 1023 3249 260 77360 1022 3249 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c05.avi
44 198 51848 609 1801 198 48824 608 1801 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c06.avi
45 183 48024 576 1525 183 44912 578 1525 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c07.avi
46 126 27672 52 132 126 26048 52 132 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c01.avi
47 234 62784 575 1841 234 58272 574 1841 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c02.avi
48 115 28320 163 443 115 26400 164 443 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c03.avi
49 99 21600 92 282 99 20592 92 282 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c04.avi
50 202 52464 331 948 202 48856 329 948 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c05.avi
51 117 33888 442 1351 117 31784 441 1351 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c01.avi
52 174 38680 181 607 174 37168 181 607 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c02.avi
53 95 23808 147 481 95 22648 147 481 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c03.avi
54 106 41080 530 1698 106 36896 534 1698 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c04.avi
55 183 50152 653 2138 183 47824 657 2138 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c05.avi
56 160 38160 362 1143 160 36592 363 1143 ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c01.avi
57 171 41512 401 1272 171 39664 402 1272 ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c02.avi
58 158 33520 186 600 158 32248 186 600 ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c03.avi
59 225 48016 271 885 225 46256 271 885 ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c04.avi
60 188 40488 256 842 188 38880 256 842 ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c05.avi
61 181 40952 318 763 181 38288 317 763 ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c01.avi
62 244 74392 1256 3884 244 69920 1256 3884 ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c02.avi
63 127 36096 484 1466 127 33824 486 1466 ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c03.avi
64 132 33896 412 1051 132 32280 411 1051 ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c04.avi
65 183 42192 304 881 183 40184 303 881 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c01.avi
66 159 43880 548 1589 159 41632 549 1589 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c02.avi
67 131 48720 875 2671 131 44408 877 2671 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c03.avi
68 221 62984 690 2158 221 58768 688 2158 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c04.avi
69 114 37696 638 2039 114 35056 641 2039 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c05.avi
70 182 43504 354 1117 182 41520 353 1117 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c06.avi
71 182 106848 2567 7815 182 96528 2565 7815 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c01.avi
72 96 43336 1092 3314 96 40424 1092 3314 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c02.avi
73 128 49728 959 2887 128 47080 959 2887 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c03.avi
74 228 116472 2659 8104 228 106528 2659 8104 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c04.avi
75 91 38504 1092 2567 91 35120 1093 2567 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c05.avi
76 171 34992 48 163 171 33440 48 163 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c01.avi
77 258 52000 98 337 258 49888 98 337 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c02.avi
78 148 31200 111 401 148 29808 111 401 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c03.avi
79 209 42600 114 355 209 40944 114 355 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c04.avi
80 244 53208 339 1130 244 50872 339 1130 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c05.avi
81 136 40832 775 1716 136 38728 775 1716 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c01.avi
82 132 38464 640 1422 132 36224 639 1422 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c02.avi
83 126 30856 270 818 126 29136 271 818 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c03.avi
84 201 52048 571 1427 201 48864 573 1427 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c04.avi
85 205 58336 817 1924 205 54352 817 1924 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c05.avi
86 141 39808 522 1306 141 37216 522 1306 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c06.avi
87 259 75192 556 1890 259 70288 557 1890 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c01.avi
88 106 31192 205 737 106 28928 205 737 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c02.avi
89 103 27208 183 613 103 25456 185 613 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c03.avi
90 209 46760 164 572 209 44664 164 572 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c04.avi
91 200 45000 331 1040 200 43344 330 1040 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c05.avi
92 223 60800 437 1509 223 56536 437 1509 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c06.avi
93 195 39224 140 457 195 38008 139 457 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c07.avi
94 242 66208 829 2504 242 61976 831 2504 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c01.avi
95 130 42096 603 1817 130 37720 607 1817 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c02.avi
96 126 41088 589 1939 126 36992 587 1939 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c03.avi
97 178 51144 571 1995 178 46712 573 1995 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c04.avi
98 94 31960 520 1891 94 28536 521 1891 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c05.avi
99 110 38872 641 2171 110 34784 640 2171 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c06.avi
