66 159 12353104 79089 68693 159 787176 79131 68693 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c02.avi
67 131 9976040 51361 62794 131 609992 51366 62793 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c03.avi
68 221 14972256 92481 94526 221 969296 92680 94638 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c04.avi
69 114 9148960 51361 57744 114 559400 51303 57661 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c05.avi
70 182 12005128 79514 76517 182 823736 79507 76517 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c06.avi
71 182 40134312 213637 303137 182 1735304 213574 302299 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c01.avi
72 96 19019888 126370 165386 96 972056 125983 165419 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c02.avi
73 128 25227984 161295 224042 128 1280664 161303 225303 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c03.avi
74 228 47378184 280578 378130 228 2220640 281602 378620 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c04.avi
75 91 20897504 85134 75285 91 727104 85090 75670 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c05.avi
76 171 4028808 23555 17703 171 396312 23554 17712 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c01.avi
77 258 10963392 99738 72423 258 1161952 99950 72632 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c02.avi
78 148 6600920 59593 48380 148 666584 59827 48735 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c03.avi
79 209 7561608 70781 55869 209 829096 70547 55666 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c04.avi
80 244 11477176 103005 87496 244 1138920 103564 87424 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c05.avi
81 136 13520472 85735 73703 136 909400 85620 73884 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c01.avi
82 132 9517568 60282 54422 132 647176 60394 54634 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c02.avi
83 126 8424872 59059 45913 126 670600 59045 45952 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c03.avi
84 201 13334648 81443 69452 201 947224 81800 69894 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c04.avi
85 205 14590376 79441 65892 205 963432 79427 65880 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c05.avi
86 141 9729528 54845 46519 141 648216 54891 46790 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c06.avi
87 259 24701584 172631 219186 259 1731568 171981 218550 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c01.avi
88 106 8230504 59384 75335 106 651496 59750 75513 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c02.avi
89 103 7749328 57922 72552 103 571208 57902 72552 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c03.avi
90 209 12033984 94125 90152 209 1003464 94147 90152 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c04.avi
91 200 10830160 84859 85202 200 902624 84748 85033 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c05.avi
92 223 15130336 103501 116914 223 1146088 103388 116876 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c06.avi
93 195 11503760 97877 97018 195 975536 97864 97018 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c07.avi
94 242 15100888 104153 100989 242 1225832 103575 100527 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c01.avi
95 130 8948368 59225 60197 130 693408 59011 60088 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c02.avi
96 126 8485552 53859 53177 126 653936 53810 53120 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c03.avi
97 178 11176384 77291 74011 178 898672 77100 74141 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c04.avi
98 94 6416104 41902 41952 94 497824 41621 41573 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c05.avi
99 110 8337280 52078 51123 110 604616 52257 51552 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c06.avi
