74 228 1245792 50107 83886 228 582608 50095 83886 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c04.avi
75 91 931760 29501 23460 91 308600 29497 23460 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c05.avi
76 171 142504 4183 4810 171 80888 4174 4810 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c01.avi
77 258 223048 10269 9351 258 154336 10277 9351 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c02.avi
78 148 156376 6946 8026 148 97528 6950 8026 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c03.avi
79 209 186096 8465 9841 209 119136 8464 9841 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c04.avi
80 244 279392 13829 16700 244 174216 13832 16700 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c05.avi
81 136 319792 16936 17122 136 180400 16926 17122 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c01.avi
82 132 293528 14745 15650 132 161248 14736 15650 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c02.avi
83 126 194792 8967 9218 126 113248 8963 9218 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c03.avi
84 201 434560 24021 22450 201 243296 24017 22450 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c04.avi
85 205 537512 25125 23785 205 271568 25127 23785 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c05.avi
86 141 339992 17391 16460 141 181008 17394 16460 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c06.avi
87 259 611192 27569 48870 259 351080 27553 48870 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c01.avi
88 106 268096 9936 18119 106 135128 9935 18119 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c02.avi
89 103 191856 9508 15512 103 112976 9522 15512 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c03.avi
90 209 308984 14835 21535 209 184472 14831 21535 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c04.avi
91 200 273144 13681 19551 200 170488 13689 19551 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c05.avi
92 223 512696 20162 33521 223 259544 20153 33521 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c06.avi
93 195 264584 16770 19959 195 178088 16769 19959 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c07.avi
94 242 583168 21056 29011 242 240000 21051 29011 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c01.avi
95 130 370720 11731 16817 130 141752 11727 16817 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c02.avi
96 126 376784 10923 15929 126 138280 10928 15929 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c03.avi
97 178 433592 14767 20198 178 175976 14761 20198 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c04.avi
98 94 283272 8158 12079 94 103456 8157 12079 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c05.avi
99 110 348016 10676 14895 110 130008 10673 14895 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c06.avi
