60 188 93520 3645 6756 188 81776 3644 6756 ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c05.avi
61 181 100960 3792 3786 181 79320 3789 3786 ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c01.avi
62 244 224072 11584 24880 244 181104 11589 24880 ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c02.avi
63 127 98416 4647 6949 127 75736 4651 6949 ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c03.avi
64 132 90160 4269 5876 132 72368 4266 5876 ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c04.avi
65 183 88568 3232 4389 183 76232 3230 4389 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c01.avi
66 159 105088 4169 6606 159 86480 4169 6606 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c02.avi
67 131 138704 5214 11484 131 98848 5214 11484 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c03.avi
68 221 157896 7620 13836 221 129240 7619 13836 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c04.avi
69 114 106544 4879 9740 114 80408 4883 9740 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c05.avi
70 182 109840 5116 8143 182 93320 5112 8143 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c06.avi
71 182 377856 16154 36925 182 270872 16154 36925 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c01.avi
72 96 137504 7011 14411 96 107608 7013 14411 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c02.avi
73 128 163424 8583 16383 128 134816 8589 16383 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c03.avi
74 228 374592 15778 34041 228 275720 15785 34041 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c04.avi
75 91 163248 8670 8447 91 110608 8666 8447 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c05.avi
76 171 59456 882 1597 171 48952 883 1597 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c01.avi
77 258 90824 2171 3411 258 78896 2171 3411 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c02.avi
78 148 57536 1526 2799 148 48232 1524 2799 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c03.avi
79 209 75256 2250 3769 209 65008 2249 3769 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c04.avi
80 244 105272 4042 7322 244 89776 4049 7322 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c05.avi
81 136 106256 5906 7908 136 86768 5911 7908 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c01.avi
82 132 97872 4922 6833 132 79472 4922 6833 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c02.avi
83 126 71704 2632 3804 126 58712 2632 3804 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c03.avi
84 201 138600 6550 8461 201 110864 6546 8461 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c04.avi
85 205 170264 7877 10126 205 129632 7879 10126 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c05.avi
86 141 108072 5038 6277 141 84640 5039 6277 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c06.avi
87 259 207784 7417 18391 259 168984 7418 18391 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c01.avi
88 106 89368 2846 7134 106 67384 2850 7134 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c02.avi
89 103 67032 2434 5654 103 53944 2436 5654 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c03.avi
90 209 113848 3939 8514 209 93824 3935 8514 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c04.avi
91 200 99720 3870 8010 200 85208 3862 8010 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c05.avi
92 223 173016 6157 15589 223 133336 6159 15589 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c06.avi
93 195 92664 3712 6626 195 81720 3712 6626 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c07.avi
94 242 187264 6916 14165 242 129816 6918 14165 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c01.avi
95 130 120600 3933 7816 130 77088 3935 7816 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c02.avi
96 126 123880 3768 8191 126 76296 3765 8191 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c03.avi
97 178 141296 5075 10036 178 95112 5077 10036 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c04.avi
98 94 96200 2834 6395 94 58976 2835 6395 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c05.avi
99 110 115056 3587 7159 110 71184 3588 7159 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c06.avi
